category,file,line,severity,id
"hardcoded-urls","contracts/aci/agent-computer-interface-ssot.v1.schema.json",4,"warning","hv-0001"
"hardcoded-urls","contracts/aci/agent-computer-interface.v1.schema.json",4,"warning","hv-0002"
"hardcoded-urls","contracts/agentos/ai-first-fixtures.v1.schema.json",4,"warning","hv-0003"
"hardcoded-urls","contracts/capability/capability-registry.schema.json",3,"warning","hv-0004"
"hardcoded-urls","contracts/cli/command-registry.schema.json",3,"warning","hv-0005"
"hardcoded-urls","contracts/code-audit/rules.v1.schema.json",3,"warning","hv-0006"
"hardcoded-urls","contracts/communication/a2a-clarification-payload.schema.json",3,"warning","hv-0007"
"hardcoded-urls","contracts/communication/context-envelope.schema.json",3,"warning","hv-0008"
"hardcoded-urls","contracts/communication/interruption-decision.schema.json",3,"warning","hv-0009"
"hardcoded-urls","contracts/communication/orchestrator-persistence-outbox.schema.json",3,"warning","hv-0010"
"hardcoded-urls","contracts/communication/protocol-catalog.schema.json",3,"warning","hv-0011"
"hardcoded-urls","contracts/config/env-vars.v1.schema.json",4,"warning","hv-0012"
"hardcoded-urls","contracts/db/data-storage-guard-report.v1.schema.json",4,"warning","hv-0013"
"hardcoded-urls","contracts/db/data-storage-policy.v1.schema.json",4,"warning","hv-0014"
"hardcoded-urls","contracts/dei/rpc-methods.schema.json",3,"warning","hv-0015"
"hardcoded-urls","contracts/documentation/canonical-map.v1.schema.json",4,"warning","hv-0016"
"hardcoded-urls","contracts/eval/benchmark-matrix.schema.json",3,"warning","hv-0017"
"hardcoded-urls","contracts/eval/external-serving-handoff.schema.json",3,"warning","hv-0018"
"hardcoded-urls","contracts/eval/mens-scorecard-event.schema.json",3,"warning","hv-0019"
"hardcoded-urls","contracts/eval/mens-scorecard-summary.schema.json",3,"warning","hv-0020"
"hardcoded-urls","contracts/eval/mens-scorecard-summary.schema.json",55,"warning","hv-0021"
"hardcoded-urls","contracts/eval/mens-scorecard.baseline.json",13,"warning","hv-0022"
"hardcoded-urls","contracts/eval/mens-scorecard.schema.json",3,"warning","hv-0023"
"hardcoded-urls","contracts/eval/runtime-generation-kpi.schema.json",3,"warning","hv-0024"
"hardcoded-urls","contracts/eval/syntax-k-event.schema.json",3,"warning","hv-0025"
"hardcoded-urls","contracts/eval/vision-rubric-output.schema.json",3,"warning","hv-0026"
"hardcoded-urls","contracts/index.schema.json",3,"warning","hv-0027"
"hardcoded-urls","contracts/journeys/canonical-journey-definition.v1.schema.json",4,"warning","hv-0028"
"hardcoded-urls","contracts/journeys/canonical-journey-step.v1.schema.json",4,"warning","hv-0029"
"hardcoded-urls","contracts/journeys/journey-limitation.v1.schema.json",4,"warning","hv-0030"
"hardcoded-urls","contracts/manifest/vox-bundle.v1.schema.json",3,"warning","hv-0031"
"hardcoded-urls","contracts/mcp/http-read-role-governance.schema.json",3,"warning","hv-0032"
"hardcoded-urls","contracts/mcp/tool-registry.schema.json",3,"warning","hv-0033"
"hardcoded-urls","contracts/mens/review-dataset.schema.json",3,"warning","hv-0034"
"hardcoded-urls","contracts/mens/training-preflight.schema.json",3,"warning","hv-0035"
"hardcoded-urls","contracts/openclaw/discovery/well-known.minimal.json",3,"warning","hv-0036"
"hardcoded-urls","contracts/openclaw/discovery/well-known.response.json",4,"warning","hv-0037"
"hardcoded-urls","contracts/openclaw/discovery/well-known.response.json",8,"warning","hv-0038"
"hardcoded-urls","contracts/openclaw/discovery/well-known.response.json",9,"warning","hv-0039"
"hardcoded-urls","contracts/operations/catalog.v1.schema.json",4,"warning","hv-0040"
"hardcoded-urls","contracts/operations/completion-policy.v1.schema.json",4,"warning","hv-0041"
"hardcoded-urls","contracts/orchestration/agent-harness.schema.json",3,"warning","hv-0042"
"hardcoded-urls","contracts/orchestration/agent-vcs-facade.schema.json",3,"warning","hv-0043"
"hardcoded-urls","contracts/orchestration/context-lifecycle-telemetry.schema.json",3,"warning","hv-0044"
"hardcoded-urls","contracts/orchestration/context-work-item.schema.json",3,"warning","hv-0045"
"hardcoded-urls","contracts/orchestration/journey-envelope.v1.schema.json",4,"warning","hv-0046"
"hardcoded-urls","contracts/orchestration/orch-daemon-rpc-methods.schema.json",3,"warning","hv-0047"
"hardcoded-urls","contracts/orchestration/repo-reconstruction.schema.json",3,"warning","hv-0048"
"hardcoded-urls","contracts/orchestration/vox-generate-code-file-outcomes.schema.json",3,"warning","hv-0049"
"hardcoded-urls","contracts/proximity/retired-surfaces.schema.json",3,"warning","hv-0050"
"hardcoded-urls","contracts/reports/ai-fixture-holes/ledger.v1.schema.json",3,"warning","hv-0051"
"hardcoded-urls","contracts/reports/research-eval/results.v1.schema.json",3,"warning","hv-0052"
"hardcoded-urls","contracts/reports/research/artifact.v1.schema.json",3,"warning","hv-0053"
"hardcoded-urls","contracts/reports/scaling-audit/findings-array.v1.schema.json",4,"warning","hv-0054"
"hardcoded-urls","contracts/reports/scaling-audit/findings-latest.json",17535,"warning","hv-0055"
"hardcoded-urls","contracts/reports/scaling-audit/findings-latest.json",20812,"warning","hv-0056"
"hardcoded-urls","contracts/reports/scaling-audit/findings-scaling-latest.json",2123,"warning","hv-0057"
"hardcoded-urls","contracts/reports/scientia-novelty-evidence-bundle.example.v1.json",11,"warning","hv-0058"
"hardcoded-urls","contracts/reports/toestub-remediation/delta-after-remediation.v1.schema.json",4,"warning","hv-0059"
"hardcoded-urls","contracts/repository/repo-catalog.schema.json",3,"warning","hv-0060"
"hardcoded-urls","contracts/repository/repo-path-resolution.schema.json",3,"warning","hv-0061"
"hardcoded-urls","contracts/repository/repo-workspace-status.schema.json",3,"warning","hv-0062"
"hardcoded-urls","contracts/repository/vox-project-scaffold-result.schema.json",3,"warning","hv-0063"
"hardcoded-urls","contracts/rust/ecosystem-support.schema.json",3,"warning","hv-0064"
"hardcoded-urls","contracts/scaling/policy.schema.json",3,"warning","hv-0065"
"hardcoded-urls","contracts/scientia/arxiv-handoff.schema.json",3,"warning","hv-0066"
"hardcoded-urls","contracts/scientia/canonical-publication-metadata.v1.schema.json",4,"warning","hv-0067"
"hardcoded-urls","contracts/scientia/discovery-signal.schema.json",3,"warning","hv-0068"
"hardcoded-urls","contracts/scientia/distribution.schema.json",3,"warning","hv-0069"
"hardcoded-urls","contracts/scientia/evidence-pack.v1.schema.json",4,"warning","hv-0070"
"hardcoded-urls","contracts/scientia/finding-candidate.v1.schema.json",4,"warning","hv-0071"
"hardcoded-urls","contracts/scientia/machine-suggestion-block.schema.json",3,"warning","hv-0072"
"hardcoded-urls","contracts/scientia/manifest-completion.schema.json",3,"warning","hv-0073"
"hardcoded-urls","contracts/scientia/novelty-evidence-bundle.v1.schema.json",4,"warning","hv-0074"
"hardcoded-urls","contracts/scientia/operator-status-surface.v1.schema.json",4,"warning","hv-0075"
"hardcoded-urls","contracts/scientia/publication-worthiness.schema.json",3,"warning","hv-0076"
"hardcoded-urls","contracts/scientia/research-mesh-intake.v1.schema.json",3,"warning","hv-0077"
"hardcoded-urls","contracts/scientia/research-mesh-promoted-line.v1.schema.json",3,"warning","hv-0078"
"hardcoded-urls","contracts/scientia/research-snapshot.v1.schema.json",4,"warning","hv-0079"
"hardcoded-urls","contracts/scientia/scientia-evidence-graph.schema.json",3,"warning","hv-0080"
"hardcoded-urls","contracts/scientia/worthiness-signals.v2.schema.json",4,"warning","hv-0081"
"hardcoded-urls","contracts/speech-to-code/audit-matrix.schema.json",3,"warning","hv-0082"
"hardcoded-urls","contracts/speech-to-code/failure-taxonomy.schema.json",3,"warning","hv-0083"
"hardcoded-urls","contracts/speech-to-code/kpi-baseline.schema.json",3,"warning","hv-0084"
"hardcoded-urls","contracts/speech-to-code/lexicon.schema.json",3,"warning","hv-0085"
"hardcoded-urls","contracts/speech-to-code/speech_trace.mens.schema.json",3,"warning","hv-0086"
"hardcoded-urls","contracts/speech-to-code/speech_trace.schema.json",3,"warning","hv-0087"
"hardcoded-urls","contracts/telemetry/agentos-guardrail-deny.v1.schema.json",3,"warning","hv-0088"
"hardcoded-urls","contracts/telemetry/completion-detector-snapshot.v1.schema.json",4,"warning","hv-0089"
"hardcoded-urls","contracts/telemetry/completion-finding.v1.schema.json",4,"warning","hv-0090"
"hardcoded-urls","contracts/telemetry/completion-run.v1.schema.json",4,"warning","hv-0091"
"hardcoded-urls","contracts/telemetry/events.v1.schema.json",4,"warning","hv-0092"
"hardcoded-urls","contracts/telemetry/fixture-hole-observed.v1.schema.json",4,"warning","hv-0093"
"hardcoded-urls","contracts/telemetry/fixture-model-intent-resolved.v1.schema.json",4,"warning","hv-0094"
"hardcoded-urls","contracts/telemetry/fixture-prompt-dispatch.v1.schema.json",4,"warning","hv-0095"
"hardcoded-urls","contracts/telemetry/fixture-search-dispatch.v1.schema.json",4,"warning","hv-0096"
"hardcoded-urls","contracts/telemetry/orch-subagent-dispatch.v1.schema.json",4,"warning","hv-0097"
"hardcoded-urls","contracts/telemetry/research-event-bridge.v1.schema.json",3,"warning","hv-0098"
"hardcoded-urls","contracts/telemetry/scientia-novelty-decision-calibration.v1.schema.json",4,"warning","hv-0099"
"hardcoded-urls","contracts/terminal/exec-policy.v1.schema.json",4,"warning","hv-0100"
"hardcoded-ports","apps/editor/vox-vscode/src/extension.ts",44,"warning","hv-0101"
"hardcoded-ports","contracts/codex-api.openapi.yaml",10,"warning","hv-0102"
"hardcoded-ports","contracts/config/env-vars.v1.yaml",4107,"warning","hv-0103"
"hardcoded-ports","contracts/eval/mens-scorecard.baseline.json",13,"warning","hv-0104"
"hardcoded-ports","contracts/mcp/http-gateway.openapi.yaml",16,"warning","hv-0105"
"hardcoded-ports","contracts/openclaw/discovery/well-known.minimal.json",3,"warning","hv-0106"
"hardcoded-ports","contracts/reports/scaling-audit/findings-latest.json",4432,"warning","hv-0107"
"hardcoded-ports","contracts/reports/scaling-audit/findings-latest.json",4615,"warning","hv-0108"
"hardcoded-ports","crates/vox-actor-runtime/src/builtins/tests.rs",224,"warning","hv-0109"
"hardcoded-ports","crates/vox-actor-runtime/src/inference_env.rs",254,"warning","hv-0110"
"hardcoded-ports","crates/vox-actor-runtime/src/llm/cascade.rs",182,"warning","hv-0111"
"hardcoded-ports","crates/vox-actor-runtime/src/llm/cascade.rs",191,"warning","hv-0112"
"hardcoded-ports","crates/vox-actor-runtime/src/model_resolution.rs",324,"warning","hv-0113"
"hardcoded-ports","crates/vox-actor-runtime/src/model_resolution.rs",377,"warning","hv-0114"
"hardcoded-ports","crates/vox-actor-runtime/src/model_resolution.rs",383,"warning","hv-0115"
"hardcoded-ports","crates/vox-actor-runtime/src/model_resolution.rs",500,"warning","hv-0116"
"hardcoded-ports","crates/vox-cli/src/commands/bundle.rs",194,"warning","hv-0117"
"hardcoded-ports","crates/vox-cli/src/commands/ci/pm_provenance.rs",123,"warning","hv-0118"
"hardcoded-ports","crates/vox-cli/src/commands/init.rs",75,"warning","hv-0119"
"hardcoded-ports","crates/vox-cli/src/commands/init.rs",80,"warning","hv-0120"
"hardcoded-ports","crates/vox-cli/src/commands/init.rs",85,"warning","hv-0121"
"hardcoded-ports","crates/vox-cli/src/commands/init.rs",91,"warning","hv-0122"
"hardcoded-ports","crates/vox-cli/src/commands/research/infra.rs",12,"warning","hv-0123"
"hardcoded-ports","crates/vox-cli/src/commands/research/infra.rs",33,"warning","hv-0124"
"hardcoded-ports","crates/vox-cli/src/frontend.rs",57,"warning","hv-0125"
"hardcoded-ports","crates/vox-code-audit/src/ai_analyze.rs",59,"warning","hv-0126"
"hardcoded-ports","crates/vox-code-audit/src/ai_analyze.rs",319,"warning","hv-0127"
"hardcoded-ports","crates/vox-code-audit/src/ai_analyze.rs",324,"warning","hv-0128"
"hardcoded-ports","crates/vox-code-audit/src/detectors/magic_value.rs",142,"warning","hv-0129"
"hardcoded-ports","crates/vox-code-audit/src/detectors/magic_value.rs",143,"warning","hv-0130"
"hardcoded-ports","crates/vox-code-audit/src/detectors/magic_value.rs",144,"warning","hv-0131"
"hardcoded-ports","crates/vox-code-audit/src/detectors/magic_value.rs",213,"warning","hv-0132"
"hardcoded-ports","crates/vox-code-audit/src/detectors/magic_value.rs",241,"warning","hv-0133"
"hardcoded-ports","crates/vox-code-audit/src/review/providers.rs",85,"warning","hv-0134"
"hardcoded-ports","crates/vox-codegen/src/codegen_ts/scaffold.rs",108,"warning","hv-0135"
"hardcoded-ports","crates/vox-config/src/inference.rs",234,"warning","hv-0136"
"hardcoded-ports","crates/vox-config/src/inference.rs",236,"warning","hv-0137"
"hardcoded-ports","crates/vox-config/src/operator_registry.rs",68,"warning","hv-0138"
"hardcoded-ports","crates/vox-config/src/operator_registry.rs",75,"warning","hv-0139"
"hardcoded-ports","crates/vox-config/src/operator_registry.rs",180,"warning","hv-0140"
"hardcoded-ports","crates/vox-config/src/operator_registry.rs",306,"warning","hv-0141"
"hardcoded-ports","crates/vox-openclaw-runtime/src/openclaw_adapter.rs",36,"warning","hv-0142"
"hardcoded-ports","crates/vox-openclaw-runtime/src/openclaw_discovery.rs",274,"warning","hv-0143"
"hardcoded-ports","crates/vox-openclaw-runtime/src/openclaw_discovery.rs",278,"warning","hv-0144"
"hardcoded-ports","crates/vox-orchestrator-mcp/src/http_gateway/origin_guard.rs",105,"warning","hv-0145"
"hardcoded-ports","crates/vox-orchestrator-mcp/src/http_gateway/origin_guard.rs",109,"warning","hv-0146"
"hardcoded-ports","crates/vox-orchestrator-mcp/src/http_gateway/origin_guard.rs",121,"warning","hv-0147"
"hardcoded-ports","crates/vox-orchestrator-mcp/src/http_gateway/origin_guard.rs",127,"warning","hv-0148"
"hardcoded-ports","crates/vox-orchestrator-mcp/src/llm_bridge/mod.rs",64,"warning","hv-0149"
"hardcoded-ports","crates/vox-orchestrator-mcp/src/llm_bridge/model_route_policy/tests.rs",186,"warning","hv-0150"
"hardcoded-ports","crates/vox-orchestrator-mcp/src/llm_bridge/model_route_policy/tests.rs",325,"warning","hv-0151"
"hardcoded-ports","crates/vox-orchestrator-mcp/src/llm_bridge/provider_endpoints.rs",81,"warning","hv-0152"
"hardcoded-ports","crates/vox-orchestrator-mcp/src/llm_bridge/providers/probe.rs",18,"warning","hv-0153"
"hardcoded-ports","crates/vox-orchestrator/src/config/tests.rs",108,"warning","hv-0154"
"hardcoded-ports","crates/vox-orchestrator/src/config/tests.rs",122,"warning","hv-0155"
"hardcoded-ports","crates/vox-orchestrator/src/mesh.rs",252,"warning","hv-0156"
"hardcoded-ports","crates/vox-plugin-populi-mesh/src/mesh.rs",27,"warning","hv-0157"
"hardcoded-ports","crates/vox-plugin-populi-mesh/src/transport/mod.rs",533,"warning","hv-0158"
"hardcoded-ports","crates/vox-plugin-webhook/src/lib.rs",63,"warning","hv-0159"
"hardcoded-ports","crates/vox-populi/src/lib.rs",404,"warning","hv-0160"
"hardcoded-ports","crates/vox-populi/src/lib.rs",415,"warning","hv-0161"
"hardcoded-ports","crates/vox-populi/src/lib.rs",416,"warning","hv-0162"
"hardcoded-ports","crates/vox-populi/src/mens/cloud/local_provider.rs",60,"warning","hv-0163"
"hardcoded-ports","crates/vox-populi/src/transport/mod.rs",688,"warning","hv-0164"
"hardcoded-ports","crates/vox-repository/src/populi_toml.rs",140,"warning","hv-0165"
"hardcoded-ports","crates/vox-repository/src/populi_toml.rs",148,"warning","hv-0166"
"hardcoded-ports","crates/vox-repository/src/populi_toml.rs",162,"warning","hv-0167"
"hardcoded-ports","crates/vox-repository/src/populi_toml.rs",164,"warning","hv-0168"
"hardcoded-ports","crates/vox-repository/src/populi_toml.rs",169,"warning","hv-0169"
"hardcoded-ports","crates/vox-repository/src/populi_toml.rs",173,"warning","hv-0170"
"hardcoded-ports","crates/vox-repository/src/populi_toml.rs",209,"warning","hv-0171"
"hardcoded-ports","crates/vox-share/src/backends/lan.rs",55,"warning","hv-0172"
"hardcoded-ports","crates/vox-test-harness/src/portpicker.rs",8,"warning","hv-0173"
"hardcoded-ips","apps/editor/vox-vscode/src/extension.ts",44,"warning","hv-0174"
"hardcoded-ips","contracts/codex-api.openapi.yaml",10,"warning","hv-0175"
"hardcoded-ips","contracts/config/env-vars.v1.yaml",3933,"warning","hv-0176"
"hardcoded-ips","contracts/config/env-vars.v1.yaml",4107,"warning","hv-0177"
"hardcoded-ips","contracts/eval/mens-scorecard.baseline.json",13,"warning","hv-0178"
"hardcoded-ips","contracts/mcp/http-gateway.openapi.yaml",16,"warning","hv-0179"
"hardcoded-ips","contracts/openclaw/discovery/well-known.minimal.json",3,"warning","hv-0180"
"hardcoded-ips","contracts/openclaw/discovery/well-known.minimal.json",4,"warning","hv-0181"
"hardcoded-ips","contracts/orchestration/providers.v1.yaml",130,"warning","hv-0182"
"hardcoded-ips","contracts/reports/scaling-audit/findings-latest.json",4432,"warning","hv-0183"
"hardcoded-ips","contracts/reports/scaling-audit/findings-latest.json",4615,"warning","hv-0184"
"hardcoded-ips","contracts/reports/scaling-audit/findings-latest.json",8489,"warning","hv-0185"
"hardcoded-ips","contracts/reports/scaling-audit/findings-latest.json",8501,"warning","hv-0186"
"hardcoded-ips","contracts/reports/scaling-audit/findings-latest.json",13250,"warning","hv-0187"
"hardcoded-ips","contracts/reports/scaling-audit/findings-latest.json",13414,"warning","hv-0188"
"hardcoded-ips","contracts/reports/scaling-audit/findings-latest.json",14882,"warning","hv-0189"
"hardcoded-ips","contracts/reports/scaling-audit/findings-latest.json",15145,"warning","hv-0190"
"hardcoded-ips","crates/vox-actor-runtime/src/builtins/tests.rs",224,"warning","hv-0191"
"hardcoded-ips","crates/vox-actor-runtime/src/inference_env.rs",254,"warning","hv-0192"
"hardcoded-ips","crates/vox-actor-runtime/src/model_resolution.rs",377,"warning","hv-0193"
"hardcoded-ips","crates/vox-actor-runtime/src/model_resolution.rs",383,"warning","hv-0194"
"hardcoded-ips","crates/vox-actor-runtime/src/model_resolution.rs",500,"warning","hv-0195"
"hardcoded-ips","crates/vox-cli/src/commands/run.rs",173,"warning","hv-0196"
"hardcoded-ips","crates/vox-cli/src/commands/run.rs",175,"warning","hv-0197"
"hardcoded-ips","crates/vox-cli/src/commands/share.rs",132,"warning","hv-0198"
"hardcoded-ips","crates/vox-cli/src/commands/share.rs",260,"warning","hv-0199"
"hardcoded-ips","crates/vox-cli/src/compilerd.rs",327,"warning","hv-0200"
"hardcoded-ips","crates/vox-cli/src/compilerd.rs",414,"warning","hv-0201"
"hardcoded-ips","crates/vox-cli/src/frontend.rs",57,"warning","hv-0202"
"hardcoded-ips","crates/vox-cli/src/templates/spa.rs",350,"warning","hv-0203"
"hardcoded-ips","crates/vox-cli/src/templates/spa.rs",380,"warning","hv-0204"
"hardcoded-ips","crates/vox-code-audit/src/detectors/magic_value.rs",142,"warning","hv-0205"
"hardcoded-ips","crates/vox-code-audit/src/detectors/magic_value.rs",143,"warning","hv-0206"
"hardcoded-ips","crates/vox-code-audit/src/detectors/magic_value.rs",213,"warning","hv-0207"
"hardcoded-ips","crates/vox-code-audit/src/detectors/magic_value.rs",241,"warning","hv-0208"
"hardcoded-ips","crates/vox-codegen/src/codegen_ts/scaffold.rs",108,"warning","hv-0209"
"hardcoded-ips","crates/vox-ml-cli/src/commands/ai/serve/mod.rs",250,"warning","hv-0210"
"hardcoded-ips","crates/vox-ml-cli/src/commands/populi_cli.rs",975,"warning","hv-0211"
"hardcoded-ips","crates/vox-ml-cli/src/commands/populi_lifecycle.rs",412,"warning","hv-0212"
"hardcoded-ips","crates/vox-ml-cli/src/commands/populi_lifecycle.rs",414,"warning","hv-0213"
"hardcoded-ips","crates/vox-openclaw-runtime/src/openclaw_adapter.rs",36,"warning","hv-0214"
"hardcoded-ips","crates/vox-openclaw-runtime/src/openclaw_adapter.rs",42,"warning","hv-0215"
"hardcoded-ips","crates/vox-openclaw-runtime/src/openclaw_discovery.rs",274,"warning","hv-0216"
"hardcoded-ips","crates/vox-openclaw-runtime/src/openclaw_discovery.rs",278,"warning","hv-0217"
"hardcoded-ips","crates/vox-openclaw-runtime/src/openclaw_gateway_ws.rs",38,"warning","hv-0218"
"hardcoded-ips","crates/vox-orchestrator-d/src/bin/vox_orchestrator_d.rs",56,"warning","hv-0219"
"hardcoded-ips","crates/vox-orchestrator-mcp/src/http_gateway/origin_guard.rs",69,"warning","hv-0220"
"hardcoded-ips","crates/vox-orchestrator-mcp/src/http_gateway/origin_guard.rs",109,"warning","hv-0221"
"hardcoded-ips","crates/vox-orchestrator-mcp/src/http_gateway/origin_guard.rs",170,"warning","hv-0222"
"hardcoded-ips","crates/vox-orchestrator-mcp/src/llm_bridge/mod.rs",64,"warning","hv-0223"
"hardcoded-ips","crates/vox-orchestrator-mcp/src/llm_bridge/model_route_policy/tests.rs",186,"warning","hv-0224"
"hardcoded-ips","crates/vox-orchestrator-mcp/src/llm_bridge/model_route_policy/tests.rs",325,"warning","hv-0225"
"hardcoded-ips","crates/vox-orchestrator-mcp/src/llm_bridge/provider_endpoints.rs",81,"warning","hv-0226"
"hardcoded-ips","crates/vox-orchestrator-mcp/src/llm_bridge/providers/probe.rs",18,"warning","hv-0227"
"hardcoded-ips","crates/vox-orchestrator-mcp/src/oratio_tools.rs",497,"warning","hv-0228"
"hardcoded-ips","crates/vox-orchestrator/src/config/tests.rs",108,"warning","hv-0229"
"hardcoded-ips","crates/vox-orchestrator/src/config/tests.rs",122,"warning","hv-0230"
"hardcoded-ips","crates/vox-orchestrator/src/pii_filter.rs",50,"warning","hv-0231"
"hardcoded-ips","crates/vox-plugin-populi-mesh/src/mesh.rs",27,"warning","hv-0232"
"hardcoded-ips","crates/vox-plugin-populi-mesh/src/transport/mod.rs",533,"warning","hv-0233"
"hardcoded-ips","crates/vox-plugin-populi-mesh/src/transport/router.rs",229,"warning","hv-0234"
"hardcoded-ips","crates/vox-plugin-populi-mesh/src/transport/router.rs",274,"warning","hv-0235"
"hardcoded-ips","crates/vox-plugin-populi-mesh/src/transport/router.rs",322,"warning","hv-0236"
"hardcoded-ips","crates/vox-plugin-populi-mesh/src/transport/router.rs",353,"warning","hv-0237"
"hardcoded-ips","crates/vox-plugin-webhook/src/lib.rs",63,"warning","hv-0238"
"hardcoded-ips","crates/vox-populi/src/lib.rs",160,"warning","hv-0239"
"hardcoded-ips","crates/vox-populi/src/lib.rs",404,"warning","hv-0240"
"hardcoded-ips","crates/vox-populi/src/lib.rs",415,"warning","hv-0241"
"hardcoded-ips","crates/vox-populi/src/lib.rs",416,"warning","hv-0242"
"hardcoded-ips","crates/vox-populi/src/mens/cloud/local_provider.rs",60,"warning","hv-0243"
"hardcoded-ips","crates/vox-populi/src/mens/cloud/local_provider.rs",122,"warning","hv-0244"
"hardcoded-ips","crates/vox-populi/src/transport/mod.rs",688,"warning","hv-0245"
"hardcoded-ips","crates/vox-populi/src/transport/router.rs",258,"warning","hv-0246"
"hardcoded-ips","crates/vox-populi/src/transport/router.rs",303,"warning","hv-0247"
"hardcoded-ips","crates/vox-populi/src/transport/router.rs",351,"warning","hv-0248"
"hardcoded-ips","crates/vox-populi/src/transport/router.rs",382,"warning","hv-0249"
"hardcoded-ips","crates/vox-repository/src/populi_toml.rs",140,"warning","hv-0250"
"hardcoded-ips","crates/vox-repository/src/populi_toml.rs",148,"warning","hv-0251"
"hardcoded-ips","crates/vox-repository/src/populi_toml.rs",162,"warning","hv-0252"
"hardcoded-ips","crates/vox-repository/src/populi_toml.rs",164,"warning","hv-0253"
"hardcoded-ips","crates/vox-repository/src/populi_toml.rs",169,"warning","hv-0254"
"hardcoded-ips","crates/vox-repository/src/populi_toml.rs",173,"warning","hv-0255"
"hardcoded-ips","crates/vox-repository/src/populi_toml.rs",209,"warning","hv-0256"
"hardcoded-ips","crates/vox-share/src/backends/cloudflare.rs",48,"warning","hv-0257"
"hardcoded-ips","crates/vox-share/src/backends/lan.rs",36,"warning","hv-0258"
"hardcoded-ips","crates/vox-share/src/backends/lan.rs",55,"warning","hv-0259"
"hardcoded-ips","crates/vox-share/src/sse_detect.rs",12,"warning","hv-0260"
"hardcoded-ips","crates/vox-test-harness/src/portpicker.rs",8,"warning","hv-0261"
"hardcoded-filesystem-paths","contracts/reports/scaling-audit/findings-latest.json",10191,"warning","hv-0262"
"hardcoded-filesystem-paths","contracts/scaling/policy.yaml",17,"warning","hv-0263"
"hardcoded-filesystem-paths","crates/vox-cli/src/commands/ci/dev_loop_audit.rs",180,"warning","hv-0264"
"hardcoded-filesystem-paths","crates/vox-cli/src/commands/diagnostics/doctor/checks_standard/tail.rs",254,"warning","hv-0265"
"hardcoded-filesystem-paths","crates/vox-cli/src/commands/diagnostics/doctor/checks_standard/tail.rs",295,"warning","hv-0266"
"hardcoded-filesystem-paths","crates/vox-code-audit/src/detectors/magic_value.rs",170,"warning","hv-0267"
"hardcoded-filesystem-paths","crates/vox-compiler/src/fmt/mod.rs",60,"warning","hv-0268"
"hardcoded-filesystem-paths","crates/vox-compiler/src/fmt/mod.rs",74,"warning","hv-0269"
"hardcoded-filesystem-paths","crates/vox-compiler/src/typeck/effect_check.rs",694,"warning","hv-0270"
"hardcoded-filesystem-paths","crates/vox-config/src/operator_registry.rs",831,"warning","hv-0271"
"hardcoded-filesystem-paths","crates/vox-config/src/operator_registry.rs",845,"warning","hv-0272"
"hardcoded-filesystem-paths","crates/vox-exec-grammar/src/ast.rs",453,"warning","hv-0273"
"hardcoded-filesystem-paths","crates/vox-ml-cli/src/commands/mens/pipeline.rs",187,"warning","hv-0274"
"hardcoded-filesystem-paths","crates/vox-plugin-mens-candle-cuda/src/checkpoint_state.rs",174,"warning","hv-0275"
"hardcoded-filesystem-paths","crates/vox-plugin-mens-candle-metal/src/checkpoint_state.rs",174,"warning","hv-0276"
"hardcoded-filesystem-paths","crates/vox-populi/src/mens/tensor/checkpoint_state.rs",170,"warning","hv-0277"
"hardcoded-filesystem-paths","crates/vox-repository/src/populi_toml.rs",211,"warning","hv-0278"
"hardcoded-filesystem-paths","crates/vox-repository/src/populi_toml.rs",212,"warning","hv-0279"
"hardcoded-filesystem-paths","crates/vox-repository/src/populi_toml.rs",221,"warning","hv-0280"
"hardcoded-filesystem-paths","crates/vox-secrets/src/sources/auth_json.rs",196,"warning","hv-0281"
"hardcoded-timeouts","apps/editor/vox-vscode/src/VisualEditorPanel.ts",197,"warning","hv-0282"
"hardcoded-timeouts","contracts/reports/scaling-audit/findings-latest.json",20177,"warning","hv-0283"
"hardcoded-timeouts","contracts/reports/scaling-audit/findings-scaling-latest.json",1584,"warning","hv-0284"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",29,"warning","hv-0285"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",30,"warning","hv-0286"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",306,"warning","hv-0287"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",307,"warning","hv-0288"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",317,"warning","hv-0289"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",321,"warning","hv-0290"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",322,"warning","hv-0291"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",330,"warning","hv-0292"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",334,"warning","hv-0293"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",338,"warning","hv-0294"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",342,"warning","hv-0295"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",346,"warning","hv-0296"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",353,"warning","hv-0297"
"hardcoded-timeouts","crates/vox-actor-runtime/src/activity.rs",356,"warning","hv-0298"
